id	X-Coordinate	Y-Coordinate	Z	M	CSA	COUNT	ID
36	-76.65760751	 39.27567249	0	0	Morrell Pk/Violetville	3	37	
36	-76.65760589	 39.27566744	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759828	 39.27566630	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759781	 39.27567105	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759844	 39.27567628	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759953	 39.27568179	0	0	Morrell Pk/Violetville	3	37	
36	-76.65760077	 39.27568747	0	0	Morrell Pk/Violetville	3	37	
36	-76.65760185	 39.27569322	0	0	Morrell Pk/Violetville	3	37	
36	-76.65760244	 39.27569892	0	0	Morrell Pk/Violetville	3	37	
36	-76.65760223	 39.27570446	0	0	Morrell Pk/Violetville	3	37	
36	-76.65760107	 39.27570980	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759964	 39.27571513	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759807	 39.27572050	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759635	 39.27572589	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759447	 39.27573127	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759243	 39.27573663	0	0	Morrell Pk/Violetville	3	37	
36	-76.65759021	 39.27574195	0	0	Morrell Pk/Violetville	3	37	
36	-76.65758781	 39.27574721	0	0	Morrell Pk/Violetville	3	37	
36	-76.65758521	 39.27575240	0	0	Morrell Pk/Violetville	3	37	
36	-76.65758242	 39.27575749	0	0	Morrell Pk/Violetville	3	37	
36	-76.65757941	 39.27576248	0	0	Morrell Pk/Violetville	3	37	
36	-76.65757620	 39.27576733	0	0	Morrell Pk/Violetville	3	37	
36	-76.65757275	 39.27577203	0	0	Morrell Pk/Violetville	3	37	
36	-76.65756906	 39.27577659	0	0	Morrell Pk/Violetville	3	37	
36	-76.65756507	 39.27578101	0	0	Morrell Pk/Violetville	3	37	
36	-76.65756083	 39.27578531	0	0	Morrell Pk/Violetville	3	37	
36	-76.65755636	 39.27578951	0	0	Morrell Pk/Violetville	3	37	
36	-76.65755170	 39.27579363	0	0	Morrell Pk/Violetville	3	37	
36	-76.65754687	 39.27579766	0	0	Morrell Pk/Violetville	3	37	
36	-76.65754191	 39.27580164	0	0	Morrell Pk/Violetville	3	37	
36	-76.65753685	 39.27580556	0	0	Morrell Pk/Violetville	3	37	
36	-76.65753173	 39.27580945	0	0	Morrell Pk/Violetville	3	37	
36	-76.65752657	 39.27581332	0	0	Morrell Pk/Violetville	3	37	
36	-76.65752140	 39.27581718	0	0	Morrell Pk/Violetville	3	37	
36	-76.65751627	 39.27582104	0	0	Morrell Pk/Violetville	3	37	
36	-76.65751119	 39.27582492	0	0	Morrell Pk/Violetville	3	37	
36	-76.65750620	 39.27582884	0	0	Morrell Pk/Violetville	3	37	
36	-76.65750128	 39.27583278	0	0	Morrell Pk/Violetville	3	37	
36	-76.65749636	 39.27583672	0	0	Morrell Pk/Violetville	3	37	
36	-76.65749143	 39.27584065	0	0	Morrell Pk/Violetville	3	37	
36	-76.65748649	 39.27584457	0	0	Morrell Pk/Violetville	3	37	
36	-76.65748154	 39.27584849	0	0	Morrell Pk/Violetville	3	37	
36	-76.65747658	 39.27585241	0	0	Morrell Pk/Violetville	3	37	
36	-76.65747161	 39.27585632	0	0	Morrell Pk/Violetville	3	37	
36	-76.65746664	 39.27586022	0	0	Morrell Pk/Violetville	3	37	
36	-76.65746166	 39.27586411	0	0	Morrell Pk/Violetville	3	37	
36	-76.65745666	 39.27586800	0	0	Morrell Pk/Violetville	3	37	
36	-76.65745166	 39.27587188	0	0	Morrell Pk/Violetville	3	37	
36	-76.65744665	 39.27587575	0	0	Morrell Pk/Violetville	3	37	
36	-76.65744163	 39.27587961	0	0	Morrell Pk/Violetville	3	37	
36	-76.65743659	 39.27588347	0	0	Morrell Pk/Violetville	3	37	
36	-76.65743155	 39.27588731	0	0	Morrell Pk/Violetville	3	37	
36	-76.65742649	 39.27589115	0	0	Morrell Pk/Violetville	3	37	
36	-76.65742143	 39.27589498	0	0	Morrell Pk/Violetville	3	37	
36	-76.65741635	 39.27589880	0	0	Morrell Pk/Violetville	3	37	
36	-76.65741127	 39.27590261	0	0	Morrell Pk/Violetville	3	37	
36	-76.65740617	 39.27590640	0	0	Morrell Pk/Violetville	3	37	
36	-76.65740105	 39.27591019	0	0	Morrell Pk/Violetville	3	37	
36	-76.65739590	 39.27591395	0	0	Morrell Pk/Violetville	3	37	
36	-76.65739070	 39.27591766	0	0	Morrell Pk/Violetville	3	37	
36	-76.65738545	 39.27592133	0	0	Morrell Pk/Violetville	3	37	
36	-76.65738016	 39.27592497	0	0	Morrell Pk/Violetville	3	37	
36	-76.65737484	 39.27592858	0	0	Morrell Pk/Violetville	3	37	
36	-76.65736950	 39.27593218	0	0	Morrell Pk/Violetville	3	37	
36	-76.65736414	 39.27593576	0	0	Morrell Pk/Violetville	3	37	
36	-76.65735878	 39.27593934	0	0	Morrell Pk/Violetville	3	37	
36	-76.65735342	 39.27594292	0	0	Morrell Pk/Violetville	3	37	
36	-76.65734807	 39.27594651	0	0	Morrell Pk/Violetville	3	37	
36	-76.65734274	 39.27595012	0	0	Morrell Pk/Violetville	3	37	
36	-76.65733744	 39.27595375	0	0	Morrell Pk/Violetville	3	37	
36	-76.65732932	 39.27596001	0	0	Morrell Pk/Violetville	3	37	
36	-76.65732353	 39.27596317	0	0	Morrell Pk/Violetville	3	37	
36	-76.65731779	 39.27596639	0	0	Morrell Pk/Violetville	3	37	
36	-76.65731206	 39.27596963	0	0	Morrell Pk/Violetville	3	37	
36	-76.65730631	 39.27597284	0	0	Morrell Pk/Violetville	3	37	
36	-76.65730051	 39.27597598	0	0	Morrell Pk/Violetville	3	37	
36	-76.65729464	 39.27597902	0	0	Morrell Pk/Violetville	3	37	
36	-76.65728865	 39.27598190	0	0	Morrell Pk/Violetville	3	37	
36	-76.65728252	 39.27598460	0	0	Morrell Pk/Violetville	3	37	
36	-76.65727625	 39.27598713	0	0	Morrell Pk/Violetville	3	37	
36	-76.65726985	 39.27598950	0	0	Morrell Pk/Violetville	3	37	
36	-76.65726335	 39.27599170	0	0	Morrell Pk/Violetville	3	37	
36	-76.65725678	 39.27599376	0	0	Morrell Pk/Violetville	3	37	
36	-76.65725523	 39.27599421	0	0	Morrell Pk/Violetville	3	37	
36	-76.65725016	 39.27599567	0	0	Morrell Pk/Violetville	3	37	
36	-76.65724352	 39.27599753	0	0	Morrell Pk/Violetville	3	37	
36	-76.65723685	 39.27599938	0	0	Morrell Pk/Violetville	3	37	
36	-76.65723017	 39.27600122	0	0	Morrell Pk/Violetville	3	37	
36	-76.65722347	 39.27600302	0	0	Morrell Pk/Violetville	3	37	
36	-76.65721675	 39.27600478	0	0	Morrell Pk/Violetville	3	37	
36	-76.65721000	 39.27600646	0	0	Morrell Pk/Violetville	3	37	
36	-76.65720323	 39.27600807	0	0	Morrell Pk/Violetville	3	37	
36	-76.65719643	 39.27600958	0	0	Morrell Pk/Violetville	3	37	
36	-76.65718961	 39.27601097	0	0	Morrell Pk/Violetville	3	37	
36	-76.65718276	 39.27601223	0	0	Morrell Pk/Violetville	3	37	
36	-76.65717587	 39.27601335	0	0	Morrell Pk/Violetville	3	37	
36	-76.65716895	 39.27601431	0	0	Morrell Pk/Violetville	3	37	
36	-76.65716198	 39.27601512	0	0	Morrell Pk/Violetville	3	37	
36	-76.65715498	 39.27601580	0	0	Morrell Pk/Violetville	3	37	
36	-76.65714795	 39.27601638	0	0	Morrell Pk/Violetville	3	37	
36	-76.65714089	 39.27601688	0	0	Morrell Pk/Violetville	3	37	
36	-76.65713383	 39.27601730	0	0	Morrell Pk/Violetville	3	37	
36	-76.65712675	 39.27601769	0	0	Morrell Pk/Violetville	3	37	
36	-76.65711968	 39.27601804	0	0	Morrell Pk/Violetville	3	37	
36	-76.65711261	 39.27601839	0	0	Morrell Pk/Violetville	3	37	
36	-76.65710554	 39.27601875	0	0	Morrell Pk/Violetville	3	37	
36	-76.65709850	 39.27601911	0	0	Morrell Pk/Violetville	3	37	
36	-76.65709143	 39.27601935	0	0	Morrell Pk/Violetville	3	37	
36	-76.65708436	 39.27601949	0	0	Morrell Pk/Violetville	3	37	
36	-76.65707727	 39.27601957	0	0	Morrell Pk/Violetville	3	37	
36	-76.65707019	 39.27601963	0	0	Morrell Pk/Violetville	3	37	
36	-76.65706310	 39.27601969	0	0	Morrell Pk/Violetville	3	37	
36	-76.65705603	 39.27601981	0	0	Morrell Pk/Violetville	3	37	
36	-76.65704898	 39.27602001	0	0	Morrell Pk/Violetville	3	37	
36	-76.65704194	 39.27602034	0	0	Morrell Pk/Violetville	3	37	
36	-76.65703493	 39.27602083	0	0	Morrell Pk/Violetville	3	37	
36	-76.65702796	 39.27602155	0	0	Morrell Pk/Violetville	3	37	
36	-76.65702103	 39.27602255	0	0	Morrell Pk/Violetville	3	37	
36	-76.65701415	 39.27602378	0	0	Morrell Pk/Violetville	3	37	
36	-76.65700730	 39.27602515	0	0	Morrell Pk/Violetville	3	37	
36	-76.65700045	 39.27602659	0	0	Morrell Pk/Violetville	3	37	
36	-76.65699360	 39.27602802	0	0	Morrell Pk/Violetville	3	37	
36	-76.65698673	 39.27602936	0	0	Morrell Pk/Violetville	3	37	
36	-76.65697983	 39.27603052	0	0	Morrell Pk/Violetville	3	37	
36	-76.65697288	 39.27603148	0	0	Morrell Pk/Violetville	3	37	
36	-76.65696589	 39.27603230	0	0	Morrell Pk/Violetville	3	37	
36	-76.65695888	 39.27603301	0	0	Morrell Pk/Violetville	3	37	
36	-76.65695185	 39.27603362	0	0	Morrell Pk/Violetville	3	37	
36	-76.65694481	 39.27603414	0	0	Morrell Pk/Violetville	3	37	
36	-76.65693777	 39.27603460	0	0	Morrell Pk/Violetville	3	37	
36	-76.65693070	 39.27603463	0	0	Morrell Pk/Violetville	3	37	
36	-76.65692359	 39.27603437	0	0	Morrell Pk/Violetville	3	37	
36	-76.65691654	 39.27603447	0	0	Morrell Pk/Violetville	3	37	
36	-76.65690960	 39.27603534	0	0	Morrell Pk/Violetville	3	37	
36	-76.65690268	 39.27603640	0	0	Morrell Pk/Violetville	3	37	
36	-76.65689577	 39.27603755	0	0	Morrell Pk/Violetville	3	37	
36	-76.65688888	 39.27603879	0	0	Morrell Pk/Violetville	3	37	
36	-76.65688200	 39.27604007	0	0	Morrell Pk/Violetville	3	37	
36	-76.65687512	 39.27604138	0	0	Morrell Pk/Violetville	3	37	
36	-76.65686823	 39.27604270	0	0	Morrell Pk/Violetville	3	37	
36	-76.65686135	 39.27604398	0	0	Morrell Pk/Violetville	3	37	
36	-76.65685445	 39.27604522	0	0	Morrell Pk/Violetville	3	37	
36	-76.65684754	 39.27604639	0	0	Morrell Pk/Violetville	3	37	
36	-76.65684061	 39.27604745	0	0	Morrell Pk/Violetville	3	37	
36	-76.65683367	 39.27604839	0	0	Morrell Pk/Violetville	3	37	
36	-76.65682669	 39.27604918	0	0	Morrell Pk/Violetville	3	37	
36	-76.65681970	 39.27604986	0	0	Morrell Pk/Violetville	3	37	
36	-76.65681269	 39.27605048	0	0	Morrell Pk/Violetville	3	37	
36	-76.65680567	 39.27605105	0	0	Morrell Pk/Violetville	3	37	
36	-76.65679864	 39.27605158	0	0	Morrell Pk/Violetville	3	37	
36	-76.65679161	 39.27605206	0	0	Morrell Pk/Violetville	3	37	
36	-76.65678456	 39.27605250	0	0	Morrell Pk/Violetville	3	37	
36	-76.65677751	 39.27605290	0	0	Morrell Pk/Violetville	3	37	
36	-76.65677045	 39.27605327	0	0	Morrell Pk/Violetville	3	37	
36	-76.65676339	 39.27605360	0	0	Morrell Pk/Violetville	3	37	
36	-76.65675633	 39.27605391	0	0	Morrell Pk/Violetville	3	37	
36	-76.65674926	 39.27605419	0	0	Morrell Pk/Violetville	3	37	
36	-76.65674219	 39.27605445	0	0	Morrell Pk/Violetville	3	37	
36	-76.65673512	 39.27605469	0	0	Morrell Pk/Violetville	3	37	
36	-76.65672806	 39.27605492	0	0	Morrell Pk/Violetville	3	37	
36	-76.65672099	 39.27605513	0	0	Morrell Pk/Violetville	3	37	
36	-76.65671393	 39.27605534	0	0	Morrell Pk/Violetville	3	37	
36	-76.65670687	 39.27605553	0	0	Morrell Pk/Violetville	3	37	
36	-76.65669981	 39.27605569	0	0	Morrell Pk/Violetville	3	37	
36	-76.65669275	 39.27605579	0	0	Morrell Pk/Violetville	3	37	
36	-76.65668568	 39.27605585	0	0	Morrell Pk/Violetville	3	37	
36	-76.65667861	 39.27605587	0	0	Morrell Pk/Violetville	3	37	
36	-76.65667154	 39.27605586	0	0	Morrell Pk/Violetville	3	37	
36	-76.65666447	 39.27605582	0	0	Morrell Pk/Violetville	3	37	
36	-76.65665739	 39.27605577	0	0	Morrell Pk/Violetville	3	37	
36	-76.65665032	 39.27605571	0	0	Morrell Pk/Violetville	3	37	
36	-76.65664325	 39.27605564	0	0	Morrell Pk/Violetville	3	37	
36	-76.65663617	 39.27605558	0	0	Morrell Pk/Violetville	3	37	
36	-76.65662910	 39.27605553	0	0	Morrell Pk/Violetville	3	37	
36	-76.65662203	 39.27605549	0	0	Morrell Pk/Violetville	3	37	
36	-76.65661497	 39.27605548	0	0	Morrell Pk/Violetville	3	37	
36	-76.65660791	 39.27605551	0	0	Morrell Pk/Violetville	3	37	
36	-76.65660085	 39.27605557	0	0	Morrell Pk/Violetville	3	37	
36	-76.65659379	 39.27605568	0	0	Morrell Pk/Violetville	3	37	
36	-76.65658674	 39.27605584	0	0	Morrell Pk/Violetville	3	37	
36	-76.65657970	 39.27605606	0	0	Morrell Pk/Violetville	3	37	
36	-76.65657266	 39.27605638	0	0	Morrell Pk/Violetville	3	37	
36	-76.65656563	 39.27605690	0	0	Morrell Pk/Violetville	3	37	
36	-76.65655862	 39.27605758	0	0	Morrell Pk/Violetville	3	37	
36	-76.65655162	 39.27605841	0	0	Morrell Pk/Violetville	3	37	
36	-76.65654464	 39.27605937	0	0	Morrell Pk/Violetville	3	37	
36	-76.65653768	 39.27606041	0	0	Morrell Pk/Violetville	3	37	
36	-76.65653075	 39.27606152	0	0	Morrell Pk/Violetville	3	37	
36	-76.65652384	 39.27606268	0	0	Morrell Pk/Violetville	3	37	
36	-76.65651695	 39.27606387	0	0	Morrell Pk/Violetville	3	37	
36	-76.65651007	 39.27606510	0	0	Morrell Pk/Violetville	3	37	
36	-76.65650320	 39.27606636	0	0	Morrell Pk/Violetville	3	37	
36	-76.65649633	 39.27606765	0	0	Morrell Pk/Violetville	3	37	
36	-76.65648947	 39.27606897	0	0	Morrell Pk/Violetville	3	37	
36	-76.65648262	 39.27607030	0	0	Morrell Pk/Violetville	3	37	
36	-76.65647577	 39.27607166	0	0	Morrell Pk/Violetville	3	37	
36	-76.65646892	 39.27607302	0	0	Morrell Pk/Violetville	3	37	
36	-76.65646208	 39.27607439	0	0	Morrell Pk/Violetville	3	37	
36	-76.65645524	 39.27607577	0	0	Morrell Pk/Violetville	3	37	
36	-76.65644840	 39.27607715	0	0	Morrell Pk/Violetville	3	37	
36	-76.65644155	 39.27607852	0	0	Morrell Pk/Violetville	3	37	
36	-76.65643471	 39.27607989	0	0	Morrell Pk/Violetville	3	37	
36	-76.65642786	 39.27608124	0	0	Morrell Pk/Violetville	3	37	
36	-76.65642101	 39.27608258	0	0	Morrell Pk/Violetville	3	37	
36	-76.65641415	 39.27608390	0	0	Morrell Pk/Violetville	3	37	
36	-76.65640724	 39.27608513	0	0	Morrell Pk/Violetville	3	37	
36	-76.65640028	 39.27608625	0	0	Morrell Pk/Violetville	3	37	
36	-76.65639331	 39.27608733	0	0	Morrell Pk/Violetville	3	37	
36	-76.65638635	 39.27608844	0	0	Morrell Pk/Violetville	3	37	
36	-76.65637945	 39.27608966	0	0	Morrell Pk/Violetville	3	37	
36	-76.65637264	 39.27609104	0	0	Morrell Pk/Violetville	3	37	
36	-76.65636595	 39.27609266	0	0	Morrell Pk/Violetville	3	37	
36	-76.65635953	 39.27609476	0	0	Morrell Pk/Violetville	3	37	
36	-76.65635359	 39.27609773	0	0	Morrell Pk/Violetville	3	37	
36	-76.65634784	 39.27610106	0	0	Morrell Pk/Violetville	3	37	
36	-76.65634196	 39.27610417	0	0	Morrell Pk/Violetville	3	37	
36	-76.65633565	 39.27610656	0	0	Morrell Pk/Violetville	3	37	
36	-76.65632898	 39.27610836	0	0	Morrell Pk/Violetville	3	37	
36	-76.65632218	 39.27610994	0	0	Morrell Pk/Violetville	3	37	
36	-76.65631546	 39.27611168	0	0	Morrell Pk/Violetville	3	37	
36	-76.65630881	 39.27611357	0	0	Morrell Pk/Violetville	3	37	
36	-76.65630212	 39.27611544	0	0	Morrell Pk/Violetville	3	37	
36	-76.65629549	 39.27611739	0	0	Morrell Pk/Violetville	3	37	
36	-76.65628900	 39.27611953	0	0	Morrell Pk/Violetville	3	37	
36	-76.65628273	 39.27612198	0	0	Morrell Pk/Violetville	3	37	
36	-76.65627676	 39.27612489	0	0	Morrell Pk/Violetville	3	37	
36	-76.65627110	 39.27612822	0	0	Morrell Pk/Violetville	3	37	
36	-76.65626568	 39.27613180	0	0	Morrell Pk/Violetville	3	37	
36	-76.65626053	 39.27613556	0	0	Morrell Pk/Violetville	3	37	
36	-76.65625593	 39.27613978	0	0	Morrell Pk/Violetville	3	37	
36	-76.65625141	 39.27614404	0	0	Morrell Pk/Violetville	3	37	
36	-76.65624636	 39.27614779	0	0	Morrell Pk/Violetville	3	37	
36	-76.65624031	 39.27615067	0	0	Morrell Pk/Violetville	3	37	
36	-76.65623369	 39.27615274	0	0	Morrell Pk/Violetville	3	37	
36	-76.65622689	 39.27615429	0	0	Morrell Pk/Violetville	3	37	
36	-76.65621986	 39.27615538	0	0	Morrell Pk/Violetville	3	37	
36	-76.65621284	 39.27615554	0	0	Morrell Pk/Violetville	3	37	
36	-76.65620587	 39.27615499	0	0	Morrell Pk/Violetville	3	37	
36	-76.65619892	 39.27615417	0	0	Morrell Pk/Violetville	3	37	
36	-76.65619196	 39.27615317	0	0	Morrell Pk/Violetville	3	37	
36	-76.65618500	 39.27615208	0	0	Morrell Pk/Violetville	3	37	
36	-76.65617803	 39.27615100	0	0	Morrell Pk/Violetville	3	37	
36	-76.65617105	 39.27615001	0	0	Morrell Pk/Violetville	3	37	
36	-76.65616406	 39.27614920	0	0	Morrell Pk/Violetville	3	37	
36	-76.65615705	 39.27614851	0	0	Morrell Pk/Violetville	3	37	
36	-76.65615002	 39.27614790	0	0	Morrell Pk/Violetville	3	37	
36	-76.65614298	 39.27614737	0	0	Morrell Pk/Violetville	3	37	
36	-76.65613593	 39.27614692	0	0	Morrell Pk/Violetville	3	37	
36	-76.65612888	 39.27614659	0	0	Morrell Pk/Violetville	3	37	
36	-76.65612183	 39.27614640	0	0	Morrell Pk/Violetville	3	37	
36	-76.65611476	 39.27614645	0	0	Morrell Pk/Violetville	3	37	
36	-76.65610768	 39.27614664	0	0	Morrell Pk/Violetville	3	37	
36	-76.65610060	 39.27614683	0	0	Morrell Pk/Violetville	3	37	
36	-76.65609353	 39.27614689	0	0	Morrell Pk/Violetville	3	37	
36	-76.65608649	 39.27614670	0	0	Morrell Pk/Violetville	3	37	
36	-76.65607946	 39.27614623	0	0	Morrell Pk/Violetville	3	37	
36	-76.65607241	 39.27614567	0	0	Morrell Pk/Violetville	3	37	
36	-76.65606535	 39.27614503	0	0	Morrell Pk/Violetville	3	37	
36	-76.65605831	 39.27614426	0	0	Morrell Pk/Violetville	3	37	
36	-76.65605131	 39.27614336	0	0	Morrell Pk/Violetville	3	37	
36	-76.65604438	 39.27614230	0	0	Morrell Pk/Violetville	3	37	
36	-76.65603753	 39.27614106	0	0	Morrell Pk/Violetville	3	37	
36	-76.65603084	 39.27613951	0	0	Morrell Pk/Violetville	3	37	
36	-76.65602444	 39.27613725	0	0	Morrell Pk/Violetville	3	37	
36	-76.65601821	 39.27613457	0	0	Morrell Pk/Violetville	3	37	
36	-76.65601198	 39.27613187	0	0	Morrell Pk/Violetville	3	37	
36	-76.65600557	 39.27612953	0	0	Morrell Pk/Violetville	3	37	
36	-76.65599906	 39.27612742	0	0	Morrell Pk/Violetville	3	37	
36	-76.65599249	 39.27612539	0	0	Morrell Pk/Violetville	3	37	
36	-76.65598589	 39.27612342	0	0	Morrell Pk/Violetville	3	37	
36	-76.65597928	 39.27612148	0	0	Morrell Pk/Violetville	3	37	
36	-76.65597266	 39.27611956	0	0	Morrell Pk/Violetville	3	37	
36	-76.65596603	 39.27611766	0	0	Morrell Pk/Violetville	3	37	
36	-76.65595940	 39.27611578	0	0	Morrell Pk/Violetville	3	37	
36	-76.65595275	 39.27611391	0	0	Morrell Pk/Violetville	3	37	
36	-76.65594610	 39.27611206	0	0	Morrell Pk/Violetville	3	37	
36	-76.65593945	 39.27611021	0	0	Morrell Pk/Violetville	3	37	
36	-76.65593279	 39.27610836	0	0	Morrell Pk/Violetville	3	37	
36	-76.65592614	 39.27610651	0	0	Morrell Pk/Violetville	3	37	
36	-76.65591949	 39.27610465	0	0	Morrell Pk/Violetville	3	37	
36	-76.65591285	 39.27610278	0	0	Morrell Pk/Violetville	3	37	
36	-76.65590622	 39.27610088	0	0	Morrell Pk/Violetville	3	37	
36	-76.65589959	 39.27609898	0	0	Morrell Pk/Violetville	3	37	
36	-76.65589296	 39.27609708	0	0	Morrell Pk/Violetville	3	37	
36	-76.65588633	 39.27609519	0	0	Morrell Pk/Violetville	3	37	
36	-76.65587969	 39.27609331	0	0	Morrell Pk/Violetville	3	37	
36	-76.65587304	 39.27609145	0	0	Morrell Pk/Violetville	3	37	
36	-76.65586638	 39.27608962	0	0	Morrell Pk/Violetville	3	37	
36	-76.65585970	 39.27608784	0	0	Morrell Pk/Violetville	3	37	
36	-76.65585299	 39.27608613	0	0	Morrell Pk/Violetville	3	37	
36	-76.65584621	 39.27608456	0	0	Morrell Pk/Violetville	3	37	
36	-76.65583940	 39.27608307	0	0	Morrell Pk/Violetville	3	37	
36	-76.65583258	 39.27608161	0	0	Morrell Pk/Violetville	3	37	
36	-76.65582578	 39.27608009	0	0	Morrell Pk/Violetville	3	37	
36	-76.65581904	 39.27607847	0	0	Morrell Pk/Violetville	3	37	
36	-76.65581238	 39.27607666	0	0	Morrell Pk/Violetville	3	37	
36	-76.65580581	 39.27607468	0	0	Morrell Pk/Violetville	3	37	
36	-76.65579926	 39.27607262	0	0	Morrell Pk/Violetville	3	37	
36	-76.65579276	 39.27607048	0	0	Morrell Pk/Violetville	3	37	
36	-76.65578628	 39.27606827	0	0	Morrell Pk/Violetville	3	37	
36	-76.65577984	 39.27606600	0	0	Morrell Pk/Violetville	3	37	
36	-76.65577342	 39.27606369	0	0	Morrell Pk/Violetville	3	37	
36	-76.65576703	 39.27606133	0	0	Morrell Pk/Violetville	3	37	
36	-76.65576066	 39.27605895	0	0	Morrell Pk/Violetville	3	37	
36	-76.65575431	 39.27605655	0	0	Morrell Pk/Violetville	3	37	
36	-76.65574792	 39.27605415	0	0	Morrell Pk/Violetville	3	37	
36	-76.65574154	 39.27605173	0	0	Morrell Pk/Violetville	3	37	
36	-76.65573520	 39.27604925	0	0	Morrell Pk/Violetville	3	37	
36	-76.65572895	 39.27604665	0	0	Morrell Pk/Violetville	3	37	
36	-76.65572283	 39.27604391	0	0	Morrell Pk/Violetville	3	37	
36	-76.65571689	 39.27604098	0	0	Morrell Pk/Violetville	3	37	
36	-76.65571119	 39.27603781	0	0	Morrell Pk/Violetville	3	37	
36	-76.65570576	 39.27603434	0	0	Morrell Pk/Violetville	3	37	
36	-76.65570055	 39.27603064	0	0	Morrell Pk/Violetville	3	37	
36	-76.65569546	 39.27602680	0	0	Morrell Pk/Violetville	3	37	
36	-76.65569042	 39.27602291	0	0	Morrell Pk/Violetville	3	37	
36	-76.65568533	 39.27601906	0	0	Morrell Pk/Violetville	3	37	
36	-76.65568011	 39.27601534	0	0	Morrell Pk/Violetville	3	37	
36	-76.65567469	 39.27601183	0	0	Morrell Pk/Violetville	3	37	
36	-76.65566911	 39.27600846	0	0	Morrell Pk/Violetville	3	37	
36	-76.65566345	 39.27600517	0	0	Morrell Pk/Violetville	3	37	
36	-76.65565770	 39.27600196	0	0	Morrell Pk/Violetville	3	37	
36	-76.65565187	 39.27599883	0	0	Morrell Pk/Violetville	3	37	
36	-76.65564597	 39.27599580	0	0	Morrell Pk/Violetville	3	37	
36	-76.65564000	 39.27599287	0	0	Morrell Pk/Violetville	3	37	
36	-76.65563396	 39.27599004	0	0	Morrell Pk/Violetville	3	37	
36	-76.65562782	 39.27598729	0	0	Morrell Pk/Violetville	3	37	
36	-76.65562157	 39.27598466	0	0	Morrell Pk/Violetville	3	37	
36	-76.65561521	 39.27598220	0	0	Morrell Pk/Violetville	3	37	
36	-76.65560874	 39.27597996	0	0	Morrell Pk/Violetville	3	37	
36	-76.65560216	 39.27597800	0	0	Morrell Pk/Violetville	3	37	
36	-76.65559546	 39.27597639	0	0	Morrell Pk/Violetville	3	37	
36	-76.65558858	 39.27597521	0	0	Morrell Pk/Violetville	3	37	
36	-76.65558159	 39.27597431	0	0	Morrell Pk/Violetville	3	37	
36	-76.65557454	 39.27597351	0	0	Morrell Pk/Violetville	3	37	
36	-76.65556753	 39.27597264	0	0	Morrell Pk/Violetville	3	37	
36	-76.65556060	 39.27597153	0	0	Morrell Pk/Violetville	3	37	
36	-76.65555384	 39.27597003	0	0	Morrell Pk/Violetville	3	37	
36	-76.65554711	 39.27596835	0	0	Morrell Pk/Violetville	3	37	
36	-76.65554039	 39.27596659	0	0	Morrell Pk/Violetville	3	37	
36	-76.65553368	 39.27596475	0	0	Morrell Pk/Violetville	3	37	
36	-76.65552703	 39.27596282	0	0	Morrell Pk/Violetville	3	37	
36	-76.65552043	 39.27596077	0	0	Morrell Pk/Violetville	3	37	
36	-76.65551392	 39.27595859	0	0	Morrell Pk/Violetville	3	37	
36	-76.65550752	 39.27595628	0	0	Morrell Pk/Violetville	3	37	
36	-76.65550124	 39.27595382	0	0	Morrell Pk/Violetville	3	37	
36	-76.65549509	 39.27595119	0	0	Morrell Pk/Violetville	3	37	
36	-76.65548900	 39.27594834	0	0	Morrell Pk/Violetville	3	37	
36	-76.65548301	 39.27594529	0	0	Morrell Pk/Violetville	3	37	
36	-76.65547718	 39.27594202	0	0	Morrell Pk/Violetville	3	37	
36	-76.65547159	 39.27593856	0	0	Morrell Pk/Violetville	3	37	
36	-76.65546629	 39.27593490	0	0	Morrell Pk/Violetville	3	37	
36	-76.65546134	 39.27593105	0	0	Morrell Pk/Violetville	3	37	
36	-76.65545690	 39.27592695	0	0	Morrell Pk/Violetville	3	37	
36	-76.65545317	 39.27592237	0	0	Morrell Pk/Violetville	3	37	
36	-76.65544996	 39.27591745	0	0	Morrell Pk/Violetville	3	37	
36	-76.65544706	 39.27591234	0	0	Morrell Pk/Violetville	3	37	
36	-76.65544421	 39.27590720	0	0	Morrell Pk/Violetville	3	37	
36	-76.65544119	 39.27590219	0	0	Morrell Pk/Violetville	3	37	
36	-76.65543821	 39.27589721	0	0	Morrell Pk/Violetville	3	37	
36	-76.65543535	 39.27589217	0	0	Morrell Pk/Violetville	3	37	
36	-76.65543241	 39.27588718	0	0	Morrell Pk/Violetville	3	37	
36	-76.65542914	 39.27588233	0	0	Morrell Pk/Violetville	3	37	
36	-76.65542541	 39.27587768	0	0	Morrell Pk/Violetville	3	37	
36	-76.65542141	 39.27587315	0	0	Morrell Pk/Violetville	3	37	
36	-76.65541737	 39.27586862	0	0	Morrell Pk/Violetville	3	37	
36	-76.65541350	 39.27586403	0	0	Morrell Pk/Violetville	3	37	
